,holiday,workingday,weather,temp,atemp,humidity,windspeed,total,year,month,hour,season_2,season_3,season_4
3639,0,1,2,27.88,31.82,65,8.9981,279,2011,9,13,0,1,0
3640,0,1,2,28.7,32.575,61,7.0015,283,2011,9,14,0,1,0
3641,0,1,2,28.7,32.575,61,16.9979,346,2011,9,15,0,1,0
3642,0,1,2,28.7,32.575,61,8.9981,381,2011,9,16,0,1,0
3643,0,1,2,27.88,31.82,65,11.0014,455,2011,9,17,0,1,0
3644,0,1,2,27.88,31.82,65,12.998,355,2011,9,18,0,1,0
3645,0,1,1,27.06,31.06,69,8.9981,287,2011,9,19,0,1,0
3646,0,1,1,26.24,30.305,73,0.0,196,2011,9,20,0,1,0
3647,0,1,2,26.24,30.305,73,6.0032,149,2011,9,21,0,1,0
3648,0,1,2,26.24,30.305,73,11.0014,147,2011,9,22,0,1,0
3649,0,1,2,26.24,30.305,73,11.0014,98,2011,9,23,0,1,0
3650,0,0,2,26.24,30.305,73,7.0015,87,2011,9,0,0,1,0
3651,0,0,2,26.24,30.305,69,16.9979,74,2011,9,1,0,1,0
3652,0,0,2,26.24,30.305,69,15.0013,41,2011,9,2,0,1,0
3653,0,0,1,25.42,29.545,73,11.0014,35,2011,9,3,0,1,0
3654,0,0,1,25.42,29.545,73,11.0014,7,2011,9,4,0,1,0
3655,0,0,1,25.42,30.305,69,12.998,12,2011,9,5,0,1,0
3656,0,0,1,25.42,29.545,73,11.0014,23,2011,9,6,0,1,0
3657,0,0,1,25.42,29.545,73,12.998,38,2011,9,7,0,1,0
3658,0,0,1,26.24,30.305,69,11.0014,89,2011,9,8,0,1,0
3659,0,0,2,27.06,31.06,69,16.9979,201,2011,9,9,0,1,0
3660,0,0,3,27.06,31.06,65,16.9979,258,2011,9,10,0,1,0
3661,0,0,3,27.06,31.06,69,19.0012,194,2011,9,11,0,1,0
3662,0,0,1,28.7,32.575,61,15.0013,257,2011,9,12,0,1,0
3663,0,0,1,28.7,32.575,65,15.0013,353,2011,9,13,0,1,0
3664,0,0,2,29.52,34.09,66,11.0014,380,2011,9,14,0,1,0
3665,0,0,1,29.52,34.09,70,11.0014,388,2011,9,15,0,1,0
3666,0,0,1,29.52,34.09,70,12.998,374,2011,9,16,0,1,0
3667,0,0,1,29.52,34.09,70,15.0013,371,2011,9,17,0,1,0
3668,0,0,1,29.52,34.09,70,11.0014,339,2011,9,18,0,1,0
3669,0,0,1,28.7,33.335,74,8.9981,295,2011,9,19,0,1,0
3670,0,0,1,28.7,33.335,79,11.0014,219,2011,9,20,0,1,0
3671,0,0,1,27.88,31.82,83,8.9981,164,2011,9,21,0,1,0
3672,0,0,1,27.88,31.82,83,7.0015,162,2011,9,22,0,1,0
3673,0,0,1,27.06,31.06,85,8.9981,123,2011,9,23,0,1,0
3674,0,0,1,27.06,29.545,89,12.998,109,2011,9,0,0,1,0
3675,0,0,1,27.06,30.305,83,8.9981,75,2011,9,1,0,1,0
3676,0,0,1,27.06,30.305,83,12.998,60,2011,9,2,0,1,0
3677,0,0,1,26.24,28.79,89,12.998,43,2011,9,3,0,1,0
3678,0,0,1,26.24,28.79,83,11.0014,4,2011,9,4,0,1,0
3679,0,0,1,26.24,28.79,83,8.9981,6,2011,9,5,0,1,0
3680,0,0,1,26.24,28.79,84,15.0013,3,2011,9,6,0,1,0
3681,0,0,1,27.06,30.305,78,12.998,30,2011,9,7,0,1,0
3682,0,0,1,27.06,30.305,78,11.0014,70,2011,9,8,0,1,0
3683,0,0,1,27.06,30.305,78,11.0014,189,2011,9,9,0,1,0
3684,0,0,1,28.7,33.335,74,8.9981,297,2011,9,10,0,1,0
3685,0,0,1,30.34,34.85,70,11.0014,337,2011,9,11,0,1,0
3686,0,0,1,31.16,36.365,66,11.0014,435,2011,9,12,0,1,0
3687,0,0,2,31.98,37.12,62,19.0012,419,2011,9,13,0,1,0
3688,0,0,1,31.98,37.88,66,22.0028,361,2011,9,14,0,1,0
3689,0,0,1,31.98,37.88,66,19.0012,410,2011,9,15,0,1,0
3690,0,0,1,32.8,38.635,59,15.0013,337,2011,9,16,0,1,0
3691,0,0,1,31.16,36.365,66,15.0013,376,2011,9,17,0,1,0
3692,0,0,1,31.16,36.365,66,12.998,356,2011,9,18,0,1,0
3693,0,0,1,30.34,34.85,70,12.998,328,2011,9,19,0,1,0
3694,0,0,1,30.34,34.85,70,19.9995,229,2011,9,20,0,1,0
3695,0,0,1,29.52,34.85,74,16.9979,207,2011,9,21,0,1,0
3696,0,0,2,29.52,34.85,74,19.0012,155,2011,9,22,0,1,0
3697,0,0,2,29.52,34.09,70,11.0014,104,2011,9,23,0,1,0
3698,1,0,2,28.7,33.335,74,15.0013,97,2011,9,0,0,1,0
3699,1,0,2,27.88,31.82,79,7.0015,54,2011,9,1,0,1,0
3700,1,0,2,27.88,31.82,79,11.0014,39,2011,9,2,0,1,0
3701,1,0,2,27.88,31.82,74,19.9995,16,2011,9,3,0,1,0
3702,1,0,2,27.88,31.82,69,19.0012,8,2011,9,4,0,1,0
3703,1,0,2,27.06,31.06,74,11.0014,6,2011,9,5,0,1,0
3704,1,0,2,27.06,31.06,74,8.9981,11,2011,9,6,0,1,0
3705,1,0,1,27.06,31.06,74,11.0014,41,2011,9,7,0,1,0
3706,1,0,2,27.06,30.305,78,12.998,101,2011,9,8,0,1,0
3707,1,0,3,27.88,31.82,74,11.0014,152,2011,9,9,0,1,0
3708,1,0,2,28.7,32.575,70,11.0014,244,2011,9,10,0,1,0
3709,1,0,2,28.7,33.335,74,11.0014,308,2011,9,11,0,1,0
3710,1,0,2,29.52,34.09,70,12.998,353,2011,9,12,0,1,0
3711,1,0,2,30.34,34.85,70,8.9981,389,2011,9,13,0,1,0
3712,1,0,1,30.34,34.85,70,11.0014,357,2011,9,14,0,1,0
3713,1,0,2,27.88,31.82,79,19.0012,253,2011,9,15,0,1,0
3714,1,0,2,27.88,31.82,79,19.0012,284,2011,9,16,0,1,0
3715,1,0,2,27.06,29.545,89,7.0015,114,2011,9,17,0,1,0
3716,1,0,1,27.06,29.545,89,6.0032,123,2011,9,18,0,1,0
3717,1,0,3,27.06,29.545,94,7.0015,175,2011,9,19,0,1,0
3718,1,0,3,27.06,29.545,94,16.9979,82,2011,9,20,0,1,0
3719,1,0,2,27.06,29.545,94,19.9995,60,2011,9,21,0,1,0
3720,1,0,2,24.6,27.275,88,39.0007,64,2011,9,22,0,1,0
3721,1,0,3,22.96,26.515,88,26.0027,20,2011,9,23,0,1,0
3722,0,1,3,22.14,25.76,94,23.9994,8,2011,9,0,0,1,0
3723,0,1,3,22.14,25.76,94,16.9979,2,2011,9,2,0,1,0
3724,0,1,3,22.14,25.76,94,19.9995,1,2011,9,3,0,1,0
3725,0,1,2,22.14,25.76,94,19.9995,4,2011,9,4,0,1,0
3726,0,1,3,22.14,25.76,88,23.9994,21,2011,9,5,0,1,0
3727,0,1,2,22.14,25.76,88,22.0028,72,2011,9,6,0,1,0
3728,0,1,2,22.14,25.76,83,23.9994,172,2011,9,7,0,1,0
3729,0,1,3,22.14,25.76,83,26.0027,364,2011,9,8,0,1,0
3730,0,1,2,22.14,25.76,81,27.9993,185,2011,9,9,0,1,0
3731,0,1,3,22.14,25.76,83,23.9994,106,2011,9,10,0,1,0
3732,0,1,3,22.14,25.76,83,26.0027,89,2011,9,11,0,1,0
3733,0,1,3,22.14,25.76,83,26.0027,67,2011,9,12,0,1,0
3734,0,1,3,22.14,25.76,88,19.9995,29,2011,9,13,0,1,0
3735,0,1,3,22.14,25.76,88,19.0012,24,2011,9,14,0,1,0
3736,0,1,3,22.14,25.76,94,26.0027,89,2011,9,15,0,1,0
3737,0,1,3,22.14,25.76,94,26.0027,106,2011,9,16,0,1,0
3738,0,1,2,22.14,25.76,88,26.0027,291,2011,9,17,0,1,0
3739,0,1,2,22.14,25.76,88,26.0027,373,2011,9,18,0,1,0
3740,0,1,2,22.14,25.76,88,27.9993,281,2011,9,19,0,1,0
3741,0,1,3,22.14,25.76,88,19.9995,163,2011,9,20,0,1,0
3742,0,1,3,22.14,25.76,88,19.0012,121,2011,9,21,0,1,0
3743,0,1,2,22.14,25.76,94,22.0028,84,2011,9,22,0,1,0
3744,0,1,3,22.14,25.76,94,16.9979,58,2011,9,23,0,1,0
3745,0,1,2,22.14,25.76,94,15.0013,13,2011,9,0,0,1,0
3746,0,1,3,22.14,25.76,94,16.9979,5,2011,9,1,0,1,0
3747,0,1,2,22.14,25.76,94,15.0013,6,2011,9,2,0,1,0
3748,0,1,3,22.96,26.515,94,8.9981,2,2011,9,3,0,1,0
3749,0,1,3,22.96,26.515,94,11.0014,4,2011,9,4,0,1,0
3750,0,1,2,22.96,26.515,100,8.9981,16,2011,9,5,0,1,0
3751,0,1,3,24.6,27.275,88,7.0015,75,2011,9,6,0,1,0
3752,0,1,3,24.6,27.275,88,6.0032,86,2011,9,7,0,1,0
3753,0,1,3,25.42,27.275,94,6.0032,328,2011,9,8,0,1,0
3754,0,1,3,24.6,27.275,88,8.9981,190,2011,9,9,0,1,0
3755,0,1,3,24.6,27.275,88,8.9981,66,2011,9,10,0,1,0
3756,0,1,3,24.6,25.76,94,0.0,10,2011,9,11,0,1,0
3757,0,1,3,22.96,26.515,94,0.0,22,2011,9,12,0,1,0
3758,0,1,3,24.6,27.275,88,0.0,11,2011,9,13,0,1,0
3759,0,1,3,24.6,25.76,93,0.0,25,2011,9,14,0,1,0
3760,0,1,3,25.42,27.275,94,7.0015,58,2011,9,15,0,1,0
3761,0,1,1,26.24,28.79,89,0.0,144,2011,9,16,0,1,0
3762,0,1,3,26.24,28.79,89,0.0,285,2011,9,17,0,1,0
3763,0,1,3,26.24,28.79,89,0.0,237,2011,9,18,0,1,0
3764,0,1,2,26.24,28.79,89,0.0,226,2011,9,19,0,1,0
3765,0,1,3,26.24,28.79,89,6.0032,96,2011,9,20,0,1,0
3766,0,1,3,26.24,28.79,89,6.0032,38,2011,9,21,0,1,0
3767,0,1,3,25.42,27.275,94,11.0014,29,2011,9,22,0,1,0
3768,0,1,3,25.42,27.275,94,12.998,24,2011,9,23,0,1,0
3769,0,1,3,24.6,25.0,100,12.998,14,2011,9,0,0,1,0
3770,0,1,3,25.42,27.275,94,7.0015,4,2011,9,1,0,1,0
3771,0,1,3,25.42,27.275,94,0.0,2,2011,9,3,0,1,0
3772,0,1,2,25.42,27.275,94,6.0032,3,2011,9,4,0,1,0
3773,0,1,3,25.42,27.275,94,6.0032,14,2011,9,5,0,1,0
3774,0,1,3,25.42,27.275,94,11.0014,56,2011,9,6,0,1,0
3775,0,1,3,25.42,27.275,94,7.0015,179,2011,9,7,0,1,0
3776,0,1,3,25.42,27.275,94,8.9981,195,2011,9,8,0,1,0
3777,0,1,2,25.42,25.76,100,16.9979,69,2011,9,9,0,1,0
3778,0,1,2,26.24,28.03,94,7.0015,65,2011,9,10,0,1,0
3779,0,1,2,26.24,28.03,94,15.0013,98,2011,9,11,0,1,0
3780,0,1,2,27.06,29.545,94,15.0013,102,2011,9,12,0,1,0
3781,0,1,2,27.88,31.82,83,26.0027,126,2011,9,13,0,1,0
3782,0,1,2,28.7,33.335,79,23.9994,120,2011,9,14,0,1,0
3783,0,1,3,27.06,29.545,89,19.9995,139,2011,9,15,0,1,0
3784,0,1,3,26.24,28.03,94,19.0012,156,2011,9,16,0,1,0
3785,0,1,3,26.24,28.03,94,19.0012,113,2011,9,17,0,1,0
3786,0,1,3,26.24,28.03,94,23.9994,68,2011,9,18,0,1,0
3787,0,1,3,25.42,25.76,100,22.0028,52,2011,9,19,0,1,0
3788,0,1,2,25.42,27.275,94,11.0014,89,2011,9,20,0,1,0
3789,0,1,3,26.24,28.03,94,7.0015,82,2011,9,21,0,1,0
3790,0,1,3,25.42,25.76,100,6.0032,70,2011,9,22,0,1,0
3791,0,1,3,25.42,25.76,100,6.0032,26,2011,9,23,0,1,0
3792,0,1,3,26.24,28.03,94,12.998,16,2011,9,0,0,1,0
3793,0,1,2,25.42,25.76,100,11.0014,8,2011,9,1,0,1,0
3794,0,1,2,25.42,25.76,100,16.9979,8,2011,9,2,0,1,0
3795,0,1,2,25.42,27.275,94,16.9979,2,2011,9,3,0,1,0
3796,0,1,3,25.42,27.275,94,11.0014,3,2011,9,4,0,1,0
3797,0,1,2,25.42,27.275,94,8.9981,14,2011,9,5,0,1,0
3798,0,1,2,25.42,25.76,100,8.9981,57,2011,9,6,0,1,0
3799,0,1,3,25.42,25.76,100,16.9979,108,2011,9,7,0,1,0
3800,0,1,3,25.42,27.275,94,11.0014,288,2011,9,8,0,1,0
3801,0,1,3,25.42,27.275,94,11.0014,136,2011,9,9,0,1,0
3802,0,1,2,25.42,25.76,100,0.0,29,2011,9,10,0,1,0
3803,0,1,2,25.42,27.275,94,0.0,72,2011,9,11,0,1,0
3804,0,1,1,26.24,28.03,94,0.0,75,2011,9,12,0,1,0
3805,0,1,1,28.7,33.335,79,6.0032,122,2011,9,13,0,1,0
3806,0,1,1,29.52,34.85,74,6.0032,148,2011,9,14,0,1,0
3807,0,1,1,30.34,34.85,66,0.0,188,2011,9,15,0,1,0
3808,0,1,1,30.34,34.85,66,8.9981,285,2011,9,16,0,1,0
3809,0,1,1,28.7,33.335,79,16.9979,505,2011,9,17,0,1,0
3810,0,1,1,28.7,33.335,79,12.998,410,2011,9,18,0,1,0
3811,0,1,1,27.06,29.545,89,11.0014,349,2011,9,19,0,1,0
3812,0,1,1,26.24,28.03,94,6.0032,210,2011,9,20,0,1,0
3813,0,1,1,27.06,29.545,89,0.0,203,2011,9,21,0,1,0
3814,0,1,1,25.42,27.275,94,0.0,160,2011,9,22,0,1,0
3815,0,1,1,25.42,27.275,94,6.0032,148,2011,9,23,0,1,0
3816,0,0,1,25.42,27.275,94,0.0,116,2011,9,0,0,1,0
3817,0,0,2,25.42,27.275,94,0.0,83,2011,9,1,0,1,0
3818,0,0,2,24.6,25.0,97,7.0015,64,2011,9,2,0,1,0
3819,0,0,1,23.78,27.275,100,8.9981,37,2011,9,3,0,1,0
3820,0,0,1,23.78,27.275,94,6.0032,7,2011,9,4,0,1,0
3821,0,0,1,23.78,27.275,94,8.9981,8,2011,9,5,0,1,0
3822,0,0,1,23.78,27.275,94,11.0014,6,2011,9,6,0,1,0
3823,0,0,1,24.6,27.275,88,8.9981,52,2011,9,7,0,1,0
3824,0,0,1,25.42,28.79,83,11.0014,119,2011,9,8,0,1,0
3825,0,0,1,26.24,29.545,78,19.9995,207,2011,9,9,0,1,0
3826,0,0,1,28.7,32.575,65,16.9979,318,2011,9,10,0,1,0
3827,0,0,1,29.52,34.09,62,16.9979,360,2011,9,11,0,1,0
3828,0,0,1,29.52,34.09,62,15.0013,404,2011,9,12,0,1,0
3829,0,0,1,30.34,34.09,55,19.0012,370,2011,9,13,0,1,0
3830,0,0,1,30.34,34.09,55,19.0012,359,2011,9,14,0,1,0
3831,0,0,1,30.34,34.09,55,15.0013,480,2011,9,15,0,1,0
3832,0,0,1,30.34,34.09,55,12.998,431,2011,9,16,0,1,0
3833,0,0,1,30.34,34.09,55,15.0013,460,2011,9,17,0,1,0
3834,0,0,1,29.52,33.335,58,12.998,360,2011,9,18,0,1,0
3835,0,0,1,28.7,32.575,58,8.9981,315,2011,9,19,0,1,0
3836,0,0,1,27.06,31.06,69,7.0015,245,2011,9,20,0,1,0
3837,0,0,1,26.24,29.545,78,6.0032,230,2011,9,21,0,1,0
3838,0,0,1,26.24,29.545,78,0.0,175,2011,9,22,0,1,0
3839,0,0,2,25.42,28.03,88,0.0,139,2011,9,23,0,1,0
3840,0,0,1,25.42,28.03,88,0.0,108,2011,9,0,0,1,0
3841,0,0,2,25.42,28.03,88,0.0,88,2011,9,1,0,1,0
3842,0,0,2,25.42,29.545,78,12.998,76,2011,9,2,0,1,0
3843,0,0,2,25.42,29.545,78,6.0032,45,2011,9,3,0,1,0
3844,0,0,1,24.6,28.03,83,8.9981,9,2011,9,4,0,1,0
3845,0,0,1,24.6,28.03,83,8.9981,39,2011,9,5,0,1,0
3846,0,0,1,23.78,27.275,88,7.0015,20,2011,9,6,0,1,0
3847,0,0,1,24.6,27.275,88,0.0,37,2011,9,7,0,1,0
3848,0,0,1,26.24,29.545,78,0.0,94,2011,9,8,0,1,0
3849,0,0,1,27.06,31.06,74,0.0,227,2011,9,9,0,1,0
3850,0,0,1,28.7,32.575,65,0.0,334,2011,9,10,0,1,0
3851,0,0,1,28.7,32.575,65,0.0,402,2011,9,11,0,1,0
3852,0,0,1,28.7,32.575,65,0.0,411,2011,9,12,0,1,0
3853,0,0,1,30.34,34.09,58,7.0015,350,2011,9,13,0,1,0
3854,0,0,1,29.52,33.335,58,19.0012,342,2011,9,14,0,1,0
3855,0,0,1,30.34,33.335,51,19.9995,404,2011,9,15,0,1,0
3856,0,0,1,29.52,33.335,51,19.9995,483,2011,9,16,0,1,0
3857,0,0,1,29.52,33.335,51,8.9981,380,2011,9,17,0,1,0
3858,0,0,1,27.88,31.82,65,19.9995,339,2011,9,18,0,1,0
3859,0,0,1,26.24,30.305,69,7.0015,333,2011,9,19,0,1,0
3860,0,0,1,25.42,29.545,73,7.0015,226,2011,9,20,0,1,0
3861,0,0,1,26.24,30.305,69,0.0,159,2011,9,21,0,1,0
3862,0,0,1,25.42,30.305,69,26.0027,95,2011,9,22,0,1,0
3863,0,0,3,23.78,27.275,78,6.0032,45,2011,9,23,0,1,0
3864,0,1,1,22.96,26.515,88,6.0032,16,2011,9,0,0,1,0
3865,0,1,1,22.96,26.515,88,0.0,12,2011,9,1,0,1,0
3866,0,1,1,22.96,26.515,88,0.0,2,2011,9,2,0,1,0
3867,0,1,1,22.14,25.76,94,7.0015,4,2011,9,4,0,1,0
3868,0,1,1,22.96,26.515,83,0.0,24,2011,9,5,0,1,0
3869,0,1,1,22.96,26.515,83,0.0,109,2011,9,6,0,1,0
3870,0,1,1,23.78,27.275,83,0.0,312,2011,9,7,0,1,0
3871,0,1,1,24.6,28.79,78,6.0032,408,2011,9,8,0,1,0
3872,0,1,1,26.24,30.305,69,0.0,176,2011,9,9,0,1,0
3873,0,1,1,27.88,31.82,62,11.0014,129,2011,9,10,0,1,0
3874,0,1,1,28.7,32.575,58,12.998,165,2011,9,11,0,1,0
3875,0,1,1,29.52,33.335,51,12.998,184,2011,9,12,0,1,0
3876,0,1,1,29.52,33.335,54,7.0015,163,2011,9,13,0,1,0
3877,0,1,1,30.34,33.335,51,11.0014,189,2011,9,14,0,1,0
3878,0,1,1,30.34,33.335,48,6.0032,212,2011,9,15,0,1,0
3879,0,1,1,29.52,33.335,48,0.0,298,2011,9,16,0,1,0
3880,0,1,1,29.52,33.335,51,11.0014,590,2011,9,17,0,1,0
3881,0,1,1,28.7,32.575,54,12.998,571,2011,9,18,0,1,0
3882,0,1,1,27.88,31.82,57,8.9981,436,2011,9,19,0,1,0
3883,0,1,1,27.06,31.06,65,0.0,299,2011,9,20,0,1,0
3884,0,1,1,26.24,30.305,73,6.0032,195,2011,9,21,0,1,0
3885,0,1,1,25.42,28.79,83,11.0014,150,2011,9,22,0,1,0
3886,0,1,1,25.42,28.79,83,7.0015,69,2011,9,23,0,1,0
3887,0,1,1,24.6,27.275,88,7.0015,26,2011,9,0,0,1,0
3888,0,1,1,23.78,27.275,83,7.0015,10,2011,9,1,0,1,0
3889,0,1,1,24.6,28.79,78,0.0,2,2011,9,2,0,1,0
3890,0,1,1,23.78,27.275,83,0.0,4,2011,9,3,0,1,0
3891,0,1,1,22.96,26.515,88,0.0,8,2011,9,4,0,1,0
3892,0,1,1,22.96,26.515,88,0.0,20,2011,9,5,0,1,0
3893,0,1,1,22.96,26.515,88,7.0015,122,2011,9,6,0,1,0
3894,0,1,1,23.78,27.275,83,6.0032,362,2011,9,7,0,1,0
3895,0,1,1,24.6,28.03,81,7.0015,425,2011,9,8,0,1,0
3896,0,1,1,26.24,30.305,69,6.0032,214,2011,9,9,0,1,0
3897,0,1,1,27.88,31.82,69,8.9981,135,2011,9,10,0,1,0
3898,0,1,1,28.7,32.575,61,11.0014,153,2011,9,11,0,1,0
3899,0,1,1,29.52,33.335,58,15.0013,187,2011,9,12,0,1,0
3900,0,1,1,30.34,33.335,51,19.0012,184,2011,9,13,0,1,0
3901,0,1,1,30.34,33.335,51,22.0028,190,2011,9,14,0,1,0
3902,0,1,1,30.34,33.335,51,19.9995,180,2011,9,15,0,1,0
3903,0,1,1,30.34,33.335,51,15.0013,292,2011,9,16,0,1,0
3904,0,1,1,30.34,33.335,51,15.0013,579,2011,9,17,0,1,0
3905,0,1,1,28.7,32.575,61,11.0014,539,2011,9,18,0,1,0
3906,0,1,1,27.88,31.82,69,11.0014,396,2011,9,19,0,1,0
3907,0,1,1,27.06,31.06,74,12.998,272,2011,9,20,0,1,0
3908,0,1,1,26.24,29.545,78,11.0014,245,2011,9,21,0,1,0
3909,0,1,1,26.24,29.545,78,8.9981,144,2011,9,22,0,1,0
3910,0,1,1,26.24,29.545,78,7.0015,74,2011,9,23,0,1,0
3911,0,1,1,25.42,29.545,78,6.0032,33,2011,9,0,0,1,0
3912,0,1,1,25.42,29.545,78,6.0032,8,2011,9,1,0,1,0
3913,0,1,1,24.6,28.03,83,0.0,5,2011,9,2,0,1,0
3914,0,1,1,24.6,27.275,88,8.9981,8,2011,9,3,0,1,0
3915,0,1,1,24.6,28.03,83,6.0032,9,2011,9,4,0,1,0
3916,0,1,1,23.78,27.275,88,7.0015,31,2011,9,5,0,1,0
3917,0,1,1,23.78,27.275,88,7.0015,145,2011,9,6,0,1,0
3918,0,1,1,24.6,28.03,83,7.0015,370,2011,9,7,0,1,0
3919,0,1,1,25.42,28.79,83,11.0014,429,2011,9,8,0,1,0
3920,0,1,1,26.24,29.545,78,11.0014,202,2011,9,9,0,1,0
3921,0,1,1,28.7,32.575,70,8.9981,142,2011,9,10,0,1,0
3922,0,1,1,29.52,34.09,66,11.0014,164,2011,9,11,0,1,0
3923,0,1,1,30.34,34.09,58,15.0013,212,2011,9,12,0,1,0
3924,0,1,1,31.16,34.85,55,16.9979,178,2011,9,13,0,1,0
3925,0,1,1,31.98,35.605,52,15.0013,124,2011,9,14,0,1,0
3926,0,1,1,31.98,35.605,49,16.9979,176,2011,9,15,0,1,0
3927,0,1,1,31.16,34.85,52,19.0012,277,2011,9,16,0,1,0
3928,0,1,1,31.16,34.85,52,19.0012,599,2011,9,17,0,1,0
3929,0,1,1,29.52,34.09,62,11.0014,586,2011,9,18,0,1,0
3930,0,1,2,28.7,32.575,70,7.0015,381,2011,9,19,0,1,0
3931,0,1,2,29.52,33.335,58,27.9993,261,2011,9,20,0,1,0
3932,0,1,2,27.06,31.06,65,15.0013,213,2011,9,21,0,1,0
3933,0,1,2,27.06,31.06,65,8.9981,160,2011,9,22,0,1,0
3934,0,1,2,26.24,30.305,69,7.0015,72,2011,9,23,0,1,0
3935,0,1,1,26.24,30.305,69,8.9981,37,2011,9,0,0,1,0
3936,0,1,1,26.24,30.305,69,11.0014,20,2011,9,1,0,1,0
3937,0,1,1,25.42,29.545,73,7.0015,5,2011,9,2,0,1,0
3938,0,1,1,25.42,29.545,73,6.0032,8,2011,9,3,0,1,0
3939,0,1,1,24.6,28.79,78,7.0015,7,2011,9,4,0,1,0
3940,0,1,1,24.6,28.79,78,0.0,31,2011,9,5,0,1,0
3941,0,1,2,24.6,28.03,83,16.9979,124,2011,9,6,0,1,0
3942,0,1,2,25.42,29.545,78,12.998,338,2011,9,7,0,1,0
3943,0,1,1,26.24,30.305,73,8.9981,391,2011,9,8,0,1,0
3944,0,1,2,26.24,30.305,73,23.9994,209,2011,9,9,0,1,0
3945,0,1,2,27.06,31.06,69,16.9979,121,2011,9,10,0,1,0
3946,0,1,2,27.88,31.82,65,8.9981,159,2011,9,11,0,1,0
3947,0,1,2,27.06,31.06,69,19.9995,179,2011,9,12,0,1,0
3948,0,1,2,26.24,30.305,65,19.0012,189,2011,9,13,0,1,0
3949,0,1,2,26.24,30.305,65,27.9993,170,2011,9,14,0,1,0
3950,0,1,2,24.6,29.545,69,27.9993,135,2011,9,15,0,1,0
3951,0,1,2,22.14,25.76,77,31.0009,222,2011,9,16,0,1,0
3952,0,1,3,19.68,23.485,82,31.0009,261,2011,9,17,0,1,0
3953,0,1,3,19.68,23.485,67,40.9973,244,2011,9,18,0,1,0
3954,0,1,1,18.86,22.725,67,31.0009,232,2011,9,19,0,1,0
3955,0,1,1,18.86,22.725,63,22.0028,248,2011,9,20,0,1,0
3956,0,1,1,18.86,22.725,63,22.0028,145,2011,9,21,0,1,0
3957,0,1,1,18.04,21.97,67,19.0012,115,2011,9,22,0,1,0
3958,0,1,1,18.04,21.97,67,15.0013,69,2011,9,23,0,1,0
3959,0,1,1,17.22,21.21,71,15.0013,48,2011,9,0,0,1,0
3960,0,1,1,17.22,21.21,67,12.998,26,2011,9,1,0,1,0
3961,0,1,1,16.4,20.455,71,19.0012,10,2011,9,2,0,1,0
3962,0,1,1,16.4,20.455,71,16.9979,6,2011,9,3,0,1,0
3963,0,1,1,16.4,20.455,71,19.0012,4,2011,9,4,0,1,0
3964,0,1,1,15.58,19.695,76,12.998,32,2011,9,5,0,1,0
3965,0,1,1,15.58,19.695,71,15.0013,93,2011,9,6,0,1,0
3966,0,1,1,16.4,20.455,71,19.0012,299,2011,9,7,0,1,0
3967,0,1,1,17.22,21.21,67,15.0013,409,2011,9,8,0,1,0
3968,0,1,1,18.86,22.725,55,16.9979,210,2011,9,9,0,1,0
3969,0,1,2,20.5,24.24,51,19.0012,140,2011,9,10,0,1,0
3970,0,1,2,20.5,24.24,51,8.9981,179,2011,9,11,0,1,0
3971,0,1,2,21.32,25.0,45,0.0,251,2011,9,12,0,1,0
3972,0,1,2,22.14,25.76,42,0.0,223,2011,9,13,0,1,0
3973,0,1,2,22.14,25.76,45,11.0014,225,2011,9,14,0,1,0
3974,0,1,2,22.14,25.76,45,15.0013,203,2011,9,15,0,1,0
3975,0,1,2,21.32,25.0,48,11.0014,358,2011,9,16,0,1,0
3976,0,1,2,21.32,25.0,48,8.9981,566,2011,9,17,0,1,0
3977,0,1,2,21.32,25.0,52,11.0014,482,2011,9,18,0,1,0
3978,0,1,2,20.5,24.24,55,11.0014,315,2011,9,19,0,1,0
3979,0,1,2,20.5,24.24,55,0.0,225,2011,9,20,0,1,0
3980,0,1,2,20.5,24.24,63,0.0,163,2011,9,21,0,1,0
3981,0,1,1,19.68,23.485,67,6.0032,167,2011,9,22,0,1,0
3982,0,1,1,20.5,24.24,59,0.0,126,2011,9,23,0,1,0
3983,0,0,1,18.86,22.725,72,11.0014,108,2011,9,0,0,1,0
3984,0,0,1,18.86,22.725,72,7.0015,80,2011,9,1,0,1,0
3985,0,0,1,18.86,22.725,82,6.0032,79,2011,9,2,0,1,0
3986,0,0,1,18.86,22.725,72,8.9981,28,2011,9,3,0,1,0
3987,0,0,1,18.86,22.725,72,8.9981,5,2011,9,4,0,1,0
3988,0,0,1,18.86,22.725,72,11.0014,5,2011,9,5,0,1,0
3989,0,0,2,18.86,22.725,72,15.0013,22,2011,9,6,0,1,0
3990,0,0,2,18.86,22.725,77,12.998,37,2011,9,7,0,1,0
3991,0,0,2,18.86,22.725,77,16.9979,108,2011,9,8,0,1,0
3992,0,0,2,19.68,23.485,67,15.0013,177,2011,9,9,0,1,0
3993,0,0,2,20.5,24.24,68,19.0012,249,2011,9,10,0,1,0
3994,0,0,2,21.32,25.0,68,15.0013,367,2011,9,11,0,1,0
3995,0,0,2,21.32,25.0,67,15.0013,372,2011,9,12,0,1,0
3996,0,0,2,21.32,25.0,68,12.998,349,2011,9,13,0,1,0
3997,0,0,2,21.32,25.0,72,12.998,297,2011,9,14,0,1,0
